dateTime,measureValue,unit,deviceId
2021-11-30 10:58:33,2784,RPM,dev-2
2021-11-30 10:58:33,1572,MW,dev-2
2021-11-30 10:58:33,2997,RPM,dev-3
2021-11-30 10:58:33,1724,MW,dev-3
2021-11-30 10:58:34,2851,RPM,dev-1
2021-11-30 10:58:34,1385,MW,dev-1
2021-11-30 10:58:34,3009,RPM,dev-2
2021-11-30 10:58:34,1445,MW,dev-2
2021-11-30 10:58:34,3044,RPM,dev-3
2021-11-30 10:58:34,1765,MW,dev-3
2021-11-30 10:58:35,2993,RPM,dev-1
2021-11-30 10:58:35,1514,MW,dev-1
2021-11-30 10:58:35,2991,RPM,dev-2
2021-11-30 10:58:35,1435,MW,dev-2
2021-11-30 10:58:35,2981,RPM,dev-3
2021-11-30 10:58:35,1740,MW,dev-3
2021-11-30 10:58:36,3183,RPM,dev-1
2021-11-30 10:58:36,1358,MW,dev-1
2021-11-30 10:58:36,3037,RPM,dev-2
2021-11-30 10:58:36,1594,MW,dev-2
2021-11-30 10:58:36,3080,RPM,dev-3
2021-11-30 10:58:36,1706,MW,dev-3
2021-11-30 10:58:37,2924,RPM,dev-1
2021-11-30 10:58:37,1550,MW,dev-1
2021-11-30 10:58:37,2822,RPM,dev-2
2021-11-30 10:58:37,1448,MW,dev-2
2021-11-30 10:58:37,2948,RPM,dev-3
2021-11-30 10:58:37,1613,MW,dev-3
2021-11-30 10:58:38,3190,RPM,dev-1
2021-11-30 10:58:38,1346,MW,dev-1
2021-11-30 10:58:38,2835,RPM,dev-2
2021-11-30 10:58:38,1499,MW,dev-2
2021-11-30 10:58:38,3007,RPM,dev-3
2021-11-30 10:58:38,1550,MW,dev-3
2021-11-30 10:58:39,3148,RPM,dev-1
2021-11-30 10:58:39,1493,MW,dev-1
2021-11-30 10:58:39,2722,RPM,dev-2
2021-11-30 10:58:39,1426,MW,dev-2
2021-11-30 10:58:39,2904,RPM,dev-3
2021-11-30 10:58:39,1727,MW,dev-3
2021-11-30 10:58:40,3058,RPM,dev-1
2021-11-30 10:58:40,1418,MW,dev-1
2021-11-30 10:58:40,2933,RPM,dev-2
2021-11-30 10:58:40,1510,MW,dev-2
2021-11-30 10:58:40,2958,RPM,dev-3
2021-11-30 10:58:40,1559,MW,dev-3
2021-11-30 10:58:41,2970,RPM,dev-1
2021-11-30 10:58:41,1308,MW,dev-1
2021-11-30 10:58:41,3248,RPM,dev-2
2021-11-30 10:58:41,1437,MW,dev-2
2021-11-30 10:58:41,2996,RPM,dev-3
2021-11-30 10:58:41,1748,MW,dev-3
2021-11-30 10:58:42,3094,RPM,dev-1
2021-11-30 10:58:42,1647,MW,dev-1
2021-11-30 10:58:42,3042,RPM,dev-2
2021-11-30 10:58:42,1465,MW,dev-2
2021-11-30 10:58:42,2938,RPM,dev-3
2021-11-30 10:58:42,1695,MW,dev-3
2021-11-30 10:58:43,2748,RPM,dev-1
2021-11-30 10:58:43,1367,MW,dev-1
2021-11-30 10:58:43,3179,RPM,dev-2
2021-11-30 10:58:43,1427,MW,dev-2
2021-11-30 10:58:43,2998,RPM,dev-3
2021-11-30 10:58:43,1719,MW,dev-3
2021-11-30 10:58:44,2983,RPM,dev-1
2021-11-30 10:58:44,1474,MW,dev-1
2021-11-30 10:58:44,3208,RPM,dev-2
2021-11-30 10:58:44,1534,MW,dev-2
2021-11-30 10:58:44,2966,RPM,dev-3
2021-11-30 10:58:44,1556,MW,dev-3
2021-11-30 10:58:45,3300,RPM,dev-1
2021-11-30 10:58:45,1574,MW,dev-1
2021-11-30 10:58:45,2936,RPM,dev-2
2021-11-30 10:58:45,1544,MW,dev-2
2021-11-30 10:58:45,3069,RPM,dev-3
2021-11-30 10:58:45,1750,MW,dev-3
2021-11-30 10:58:46,2958,RPM,dev-1
2021-11-30 10:58:46,1535,MW,dev-1
2021-11-30 10:58:46,3261,RPM,dev-2
2021-11-30 10:58:46,1507,MW,dev-2
2021-11-30 10:58:46,3028,RPM,dev-3
2021-11-30 10:58:46,1793,MW,dev-3
2021-11-30 10:58:47,3049,RPM,dev-1
2021-11-30 10:58:47,1643,MW,dev-1
2021-11-30 10:58:47,2890,RPM,dev-2
2021-11-30 10:58:47,1416,MW,dev-2
2021-11-30 10:58:47,3045,RPM,dev-3
2021-11-30 10:58:47,1652,MW,dev-3
2021-11-30 10:58:48,3086,RPM,dev-1
2021-11-30 10:58:48,1383,MW,dev-1
2021-11-30 10:58:48,2812,RPM,dev-2
2021-11-30 10:58:48,1509,MW,dev-2
2021-11-30 10:58:48,3085,RPM,dev-3
2021-11-30 10:58:48,1768,MW,dev-3
2021-11-30 10:58:49,3045,RPM,dev-1
2021-11-30 10:58:49,1380,MW,dev-1
2021-11-30 10:58:49,3196,RPM,dev-2
2021-11-30 10:58:49,1560,MW,dev-2
2021-11-30 10:58:49,2995,RPM,dev-3
2021-11-30 10:58:49,1728,MW,dev-3
2021-11-30 10:58:50,3257,RPM,dev-1
2021-11-30 10:58:50,1540,MW,dev-1
2021-11-30 10:58:50,3069,RPM,dev-2
2021-11-30 10:58:50,1570,MW,dev-2
2021-11-30 10:58:50,3008,RPM,dev-3
2021-11-30 10:58:50,1712,MW,dev-3
2021-11-30 10:58:51,3164,RPM,dev-1
2021-11-30 10:58:51,1396,MW,dev-1
2021-11-30 10:58:51,2807,RPM,dev-2
2021-11-30 10:58:51,1490,MW,dev-2
2021-11-30 10:58:51,3055,RPM,dev-3
2021-11-30 10:58:51,1599,MW,dev-3
2021-11-30 10:58:52,3227,RPM,dev-1
2021-11-30 10:58:52,1547,MW,dev-1
2021-11-30 10:58:52,2959,RPM,dev-2
2021-11-30 10:58:52,1568,MW,dev-2
2021-11-30 10:58:52,2986,RPM,dev-3
2021-11-30 10:58:52,1549,MW,dev-3
2021-11-30 10:58:53,2830,RPM,dev-1
2021-11-30 10:58:53,1627,MW,dev-1
2021-11-30 10:58:53,2831,RPM,dev-2
2021-11-30 10:58:53,1596,MW,dev-2
2021-11-30 10:58:53,2953,RPM,dev-3
2021-11-30 10:58:53,1786,MW,dev-3
2021-11-30 10:58:54,3180,RPM,dev-1
2021-11-30 10:58:54,1557,MW,dev-1
2021-11-30 10:58:54,3129,RPM,dev-2
2021-11-30 10:58:54,1565,MW,dev-2
2021-11-30 10:58:54,3062,RPM,dev-3
2021-11-30 10:58:54,1644,MW,dev-3
2021-11-30 10:58:55,3122,RPM,dev-1
2021-11-30 10:58:55,1646,MW,dev-1
2021-11-30 10:58:55,2800,RPM,dev-2
2021-11-30 10:58:55,1463,MW,dev-2
2021-11-30 10:58:55,2967,RPM,dev-3
2021-11-30 10:58:55,1745,MW,dev-3
2021-11-30 10:58:56,3019,RPM,dev-1
2021-11-30 10:58:56,1480,MW,dev-1
2021-11-30 10:58:56,3150,RPM,dev-2
2021-11-30 10:58:56,1488,MW,dev-2
2021-11-30 10:58:56,3087,RPM,dev-3
2021-11-30 10:58:56,1737,MW,dev-3
2021-11-30 10:58:57,3079,RPM,dev-1
2021-11-30 10:58:57,1453,MW,dev-1
2021-11-30 10:58:57,2797,RPM,dev-2
2021-11-30 10:58:57,1473,MW,dev-2
2021-11-30 10:58:57,3036,RPM,dev-3
2021-11-30 10:58:57,1786,MW,dev-3
2021-11-30 10:58:58,2991,RPM,dev-1
2021-11-30 10:58:58,1356,MW,dev-1
2021-11-30 10:58:58,2779,RPM,dev-2
2021-11-30 10:58:58,1446,MW,dev-2
2021-11-30 10:58:58,3000,RPM,dev-3
2021-11-30 10:58:58,1697,MW,dev-3
2021-11-30 10:58:59,2725,RPM,dev-1
2021-11-30 10:58:59,1441,MW,dev-1
2021-11-30 10:58:59,2912,RPM,dev-2
2021-11-30 10:58:59,1576,MW,dev-2
2021-11-30 10:58:59,3073,RPM,dev-3
2021-11-30 10:58:59,1576,MW,dev-3
2021-11-30 10:59:00,3264,RPM,dev-1
2021-11-30 10:59:00,1363,MW,dev-1
2021-11-30 10:59:00,3236,RPM,dev-2
2021-11-30 10:59:00,1473,MW,dev-2
2021-11-30 10:59:00,2986,RPM,dev-3
2021-11-30 10:59:00,1694,MW,dev-3
2021-11-30 10:59:01,2939,RPM,dev-1
2021-11-30 10:59:01,1534,MW,dev-1
2021-11-30 10:59:01,2944,RPM,dev-2
2021-11-30 10:59:01,1425,MW,dev-2
2021-11-30 10:59:01,3038,RPM,dev-3
2021-11-30 10:59:01,1556,MW,dev-3
2021-11-30 10:59:02,3080,RPM,dev-1
2021-11-30 10:59:02,1468,MW,dev-1
2021-11-30 10:59:02,2945,RPM,dev-2
2021-11-30 10:59:02,1436,MW,dev-2
2021-11-30 10:59:02,3015,RPM,dev-3
2021-11-30 10:59:02,1725,MW,dev-3
2021-11-30 10:59:03,2924,RPM,dev-1
2021-11-30 10:59:03,1320,MW,dev-1
2021-11-30 10:59:03,3078,RPM,dev-2
2021-11-30 10:59:03,1421,MW,dev-2
2021-11-30 10:59:03,2915,RPM,dev-3
2021-11-30 10:59:03,1560,MW,dev-3
2021-11-30 10:59:04,3248,RPM,dev-1
2021-11-30 10:59:04,1545,MW,dev-1
2021-11-30 10:59:04,2816,RPM,dev-2
2021-11-30 10:59:04,1486,MW,dev-2
2021-11-30 10:59:04,3093,RPM,dev-3
2021-11-30 10:59:04,1514,MW,dev-3
2021-11-30 10:59:05,3178,RPM,dev-1
2021-11-30 10:59:05,1544,MW,dev-1
2021-11-30 10:59:05,3192,RPM,dev-2
2021-11-30 10:59:05,1451,MW,dev-2
2021-11-30 10:59:05,2938,RPM,dev-3
2021-11-30 10:59:05,1753,MW,dev-3
2021-11-30 10:59:06,3272,RPM,dev-1
2021-11-30 10:59:06,1574,MW,dev-1
2021-11-30 10:59:06,2875,RPM,dev-2
2021-11-30 10:59:06,1532,MW,dev-2
2021-11-30 10:59:06,2995,RPM,dev-3
2021-11-30 10:59:06,1510,MW,dev-3
2021-11-30 10:59:07,3025,RPM,dev-1
2021-11-30 10:59:07,1449,MW,dev-1
2021-11-30 10:59:07,2762,RPM,dev-2
2021-11-30 10:59:07,1523,MW,dev-2
2021-11-30 10:59:07,3080,RPM,dev-3
2021-11-30 10:59:07,1560,MW,dev-3
2021-11-30 10:59:08,2919,RPM,dev-1
2021-11-30 10:59:08,1467,MW,dev-1
2021-11-30 10:59:08,2724,RPM,dev-2
2021-11-30 10:59:08,1455,MW,dev-2
2021-11-30 10:59:08,3026,RPM,dev-3
2021-11-30 10:59:08,1669,MW,dev-3
2021-11-30 10:59:09,2753,RPM,dev-1
2021-11-30 10:59:09,1476,MW,dev-1
2021-11-30 10:59:09,3050,RPM,dev-2
2021-11-30 10:59:09,1522,MW,dev-2
2021-11-30 10:59:09,3009,RPM,dev-3
2021-11-30 10:59:09,1600,MW,dev-3
2021-11-30 10:59:10,3152,RPM,dev-1
2021-11-30 10:59:10,1436,MW,dev-1
2021-11-30 10:59:10,3269,RPM,dev-2
2021-11-30 10:59:10,1459,MW,dev-2
2021-11-30 10:59:10,2916,RPM,dev-3
2021-11-30 10:59:10,1534,MW,dev-3
2021-11-30 10:59:11,2802,RPM,dev-1
2021-11-30 10:59:11,1538,MW,dev-1
2021-11-30 10:59:11,3172,RPM,dev-2
2021-11-30 10:59:11,1471,MW,dev-2
2021-11-30 10:59:11,3064,RPM,dev-3
2021-11-30 10:59:11,1746,MW,dev-3
2021-11-30 10:59:12,3059,RPM,dev-1
2021-11-30 10:59:12,1366,MW,dev-1
2021-11-30 10:59:12,2765,RPM,dev-2
2021-11-30 10:59:12,1534,MW,dev-2
2021-11-30 10:59:12,3037,RPM,dev-3
2021-11-30 10:59:12,1732,MW,dev-3
2021-11-30 10:59:13,3134,RPM,dev-1
2021-11-30 10:59:13,1681,MW,dev-1
2021-11-30 10:59:13,3061,RPM,dev-2
2021-11-30 10:59:13,1529,MW,dev-2
2021-11-30 10:59:13,3100,RPM,dev-3
2021-11-30 10:59:13,1730,MW,dev-3
2021-11-30 10:59:14,3233,RPM,dev-1
2021-11-30 10:59:14,1505,MW,dev-1
2021-11-30 10:59:14,2803,RPM,dev-2
2021-11-30 10:59:14,1461,MW,dev-2
2021-11-30 10:59:14,3054,RPM,dev-3
2021-11-30 10:59:14,1678,MW,dev-3
2021-11-30 10:59:15,2704,RPM,dev-1
2021-11-30 10:59:15,1698,MW,dev-1
2021-11-30 10:59:15,2931,RPM,dev-2
2021-11-30 10:59:15,1511,MW,dev-2
2021-11-30 10:59:15,3044,RPM,dev-3
2021-11-30 10:59:15,1518,MW,dev-3
2021-11-30 10:59:16,2739,RPM,dev-1
2021-11-30 10:59:16,1633,MW,dev-1
2021-11-30 10:59:16,2886,RPM,dev-2
2021-11-30 10:59:16,1400,MW,dev-2
2021-11-30 10:59:16,3051,RPM,dev-3
2021-11-30 10:59:16,1523,MW,dev-3
2021-11-30 10:59:17,2701,RPM,dev-1
2021-11-30 10:59:17,1493,MW,dev-1
2021-11-30 10:59:17,3050,RPM,dev-2
2021-11-30 10:59:17,1468,MW,dev-2
2021-11-30 10:59:17,2927,RPM,dev-3
2021-11-30 10:59:17,1771,MW,dev-3
2021-11-30 10:59:18,3152,RPM,dev-1
2021-11-30 10:59:18,1469,MW,dev-1
2021-11-30 10:59:18,2788,RPM,dev-2
2021-11-30 10:59:18,1404,MW,dev-2
2021-11-30 10:59:18,3012,RPM,dev-3
2021-11-30 10:59:18,1592,MW,dev-3
2021-11-30 10:59:19,3163,RPM,dev-1
2021-11-30 10:59:19,1499,MW,dev-1
2021-11-30 10:59:19,2938,RPM,dev-2
2021-11-30 10:59:19,1497,MW,dev-2
2021-11-30 10:59:19,3096,RPM,dev-3
2021-11-30 10:59:19,1682,MW,dev-3
2021-11-30 10:59:20,3017,RPM,dev-1
2021-11-30 10:59:20,1566,MW,dev-1
2021-11-30 10:59:20,2907,RPM,dev-2
2021-11-30 10:59:20,1583,MW,dev-2
2021-11-30 10:59:20,3008,RPM,dev-3
2021-11-30 10:59:20,1768,MW,dev-3
2021-11-30 10:59:21,2744,RPM,dev-1
2021-11-30 10:59:21,1522,MW,dev-1
2021-11-30 10:59:21,2886,RPM,dev-2
2021-11-30 10:59:21,1474,MW,dev-2
2021-11-30 10:59:21,3048,RPM,dev-3
2021-11-30 10:59:21,1746,MW,dev-3
2021-11-30 10:59:22,3028,RPM,dev-1
2021-11-30 10:59:22,1460,MW,dev-1
2021-11-30 10:59:22,3111,RPM,dev-2
2021-11-30 10:59:22,1533,MW,dev-2
2021-11-30 10:59:22,2915,RPM,dev-3
2021-11-30 10:59:22,1796,MW,dev-3
2021-11-30 10:59:23,3065,RPM,dev-1
2021-11-30 10:59:23,1596,MW,dev-1
2021-11-30 10:59:23,3230,RPM,dev-2
2021-11-30 10:59:23,1563,MW,dev-2
2021-11-30 10:59:23,3069,RPM,dev-3
2021-11-30 10:59:23,1793,MW,dev-3
2021-11-30 10:59:24,3299,RPM,dev-1
2021-11-30 10:59:24,1380,MW,dev-1
2021-11-30 10:59:24,3144,RPM,dev-2
2021-11-30 10:59:24,1410,MW,dev-2
2021-11-30 10:59:24,3045,RPM,dev-3
2021-11-30 10:59:24,1579,MW,dev-3
2021-11-30 10:59:25,2778,RPM,dev-1
2021-11-30 10:59:25,1449,MW,dev-1
2021-11-30 10:59:25,3211,RPM,dev-2
2021-11-30 10:59:25,1513,MW,dev-2
2021-11-30 10:59:25,2962,RPM,dev-3
2021-11-30 10:59:25,1659,MW,dev-3
2021-11-30 10:59:26,3097,RPM,dev-1
2021-11-30 10:59:26,1456,MW,dev-1
2021-11-30 10:59:26,3136,RPM,dev-2
2021-11-30 10:59:26,1418,MW,dev-2
2021-11-30 10:59:26,2934,RPM,dev-3
2021-11-30 10:59:26,1528,MW,dev-3
2021-11-30 10:59:27,2968,RPM,dev-1
2021-11-30 10:59:27,1659,MW,dev-1
2021-11-30 10:59:27,3005,RPM,dev-2
2021-11-30 10:59:27,1498,MW,dev-2
2021-11-30 10:59:27,2983,RPM,dev-3
2021-11-30 10:59:27,1545,MW,dev-3
2021-11-30 10:59:28,3061,RPM,dev-1
2021-11-30 10:59:28,1314,MW,dev-1
2021-11-30 10:59:28,2996,RPM,dev-2
2021-11-30 10:59:28,1538,MW,dev-2
2021-11-30 10:59:28,3090,RPM,dev-3
2021-11-30 10:59:28,1600,MW,dev-3
2021-11-30 10:59:29,2811,RPM,dev-1
2021-11-30 10:59:29,1682,MW,dev-1
2021-11-30 10:59:29,2800,RPM,dev-2
2021-11-30 10:59:29,1595,MW,dev-2
2021-11-30 10:59:29,3055,RPM,dev-3
2021-11-30 10:59:29,1734,MW,dev-3
2021-11-30 10:59:30,3267,RPM,dev-1
2021-11-30 10:59:30,1508,MW,dev-1
2021-11-30 10:59:30,3211,RPM,dev-2
2021-11-30 10:59:30,1484,MW,dev-2
2021-11-30 10:59:30,3076,RPM,dev-3
2021-11-30 10:59:30,1515,MW,dev-3
2021-11-30 10:59:31,3162,RPM,dev-1
2021-11-30 10:59:31,1360,MW,dev-1
2021-11-30 10:59:31,2722,RPM,dev-2
2021-11-30 10:59:31,1512,MW,dev-2
2021-11-30 10:59:31,2955,RPM,dev-3
2021-11-30 10:59:31,1667,MW,dev-3
2021-11-30 10:59:32,2708,RPM,dev-1
2021-11-30 10:59:32,1685,MW,dev-1
2021-11-30 10:59:32,3276,RPM,dev-2
2021-11-30 10:59:32,1469,MW,dev-2
2021-11-30 10:59:32,3097,RPM,dev-3
2021-11-30 10:59:32,1680,MW,dev-3
2021-11-30 10:59:33,2859,RPM,dev-1
2021-11-30 10:59:33,1329,MW,dev-1
2021-11-30 10:59:33,2733,RPM,dev-2
2021-11-30 10:59:33,1503,MW,dev-2
2021-11-30 10:59:33,3090,RPM,dev-3
2021-11-30 10:59:33,1532,MW,dev-3
2021-11-30 10:59:34,2890,RPM,dev-1
2021-11-30 10:59:34,1650,MW,dev-1
2021-11-30 10:59:34,2827,RPM,dev-2
2021-11-30 10:59:34,1447,MW,dev-2
2021-11-30 10:59:34,3051,RPM,dev-3
2021-11-30 10:59:34,1667,MW,dev-3
2021-11-30 10:59:35,3139,RPM,dev-1
2021-11-30 10:59:35,1620,MW,dev-1
2021-11-30 10:59:35,2831,RPM,dev-2
2021-11-30 10:59:35,1463,MW,dev-2
2021-11-30 10:59:35,3080,RPM,dev-3
2021-11-30 10:59:35,1800,MW,dev-3
2021-11-30 10:59:36,2807,RPM,dev-1
2021-11-30 10:59:36,1584,MW,dev-1
2021-11-30 10:59:36,3191,RPM,dev-2
2021-11-30 10:59:36,1515,MW,dev-2
2021-11-30 10:59:36,2939,RPM,dev-3
2021-11-30 10:59:36,1634,MW,dev-3
2021-11-30 10:59:37,2851,RPM,dev-1
2021-11-30 10:59:37,1461,MW,dev-1
2021-11-30 10:59:37,2930,RPM,dev-2
2021-11-30 10:59:37,1409,MW,dev-2
2021-11-30 10:59:37,3063,RPM,dev-3
2021-11-30 10:59:37,1537,MW,dev-3
2021-11-30 10:59:38,3090,RPM,dev-1
2021-11-30 10:59:38,1542,MW,dev-1
2021-11-30 10:59:38,2972,RPM,dev-2
2021-11-30 10:59:38,1564,MW,dev-2
2021-11-30 10:59:38,2955,RPM,dev-3
2021-11-30 10:59:38,1660,MW,dev-3
2021-11-30 10:59:39,2710,RPM,dev-1
2021-11-30 10:59:39,1667,MW,dev-1
2021-11-30 10:59:39,3136,RPM,dev-2
2021-11-30 10:59:39,1549,MW,dev-2
2021-11-30 10:59:39,3037,RPM,dev-3
2021-11-30 10:59:39,1517,MW,dev-3
2021-11-30 10:59:40,3037,RPM,dev-1
2021-11-30 10:59:40,1411,MW,dev-1
2021-11-30 10:59:40,3237,RPM,dev-2
2021-11-30 10:59:40,1448,MW,dev-2
2021-11-30 10:59:40,2944,RPM,dev-3
2021-11-30 10:59:40,1745,MW,dev-3
2021-11-30 10:59:41,2786,RPM,dev-1
2021-11-30 10:59:41,1382,MW,dev-1
2021-11-30 10:59:41,2996,RPM,dev-2
2021-11-30 10:59:41,1435,MW,dev-2
2021-11-30 10:59:41,3067,RPM,dev-3
2021-11-30 10:59:41,1797,MW,dev-3
2021-11-30 10:59:42,3101,RPM,dev-1
2021-11-30 10:59:42,1491,MW,dev-1
2021-11-30 10:59:42,3127,RPM,dev-2
2021-11-30 10:59:42,1577,MW,dev-2
2021-11-30 10:59:42,2920,RPM,dev-3
2021-11-30 10:59:42,1747,MW,dev-3
2021-11-30 10:59:43,3061,RPM,dev-1
2021-11-30 10:59:43,1550,MW,dev-1
2021-11-30 10:59:43,3236,RPM,dev-2
2021-11-30 10:59:43,1437,MW,dev-2
2021-11-30 10:59:43,3092,RPM,dev-3
2021-11-30 10:59:43,1751,MW,dev-3
2021-11-30 10:59:44,2731,RPM,dev-1
2021-11-30 10:59:44,1654,MW,dev-1
2021-11-30 10:59:44,3003,RPM,dev-2
2021-11-30 10:59:44,1494,MW,dev-2
2021-11-30 10:59:44,3082,RPM,dev-3
2021-11-30 10:59:44,1604,MW,dev-3
2021-11-30 10:59:45,3263,RPM,dev-1
2021-11-30 10:59:45,1517,MW,dev-1
2021-11-30 10:59:45,3299,RPM,dev-2
2021-11-30 10:59:45,1499,MW,dev-2
2021-11-30 10:59:45,3081,RPM,dev-3
2021-11-30 10:59:45,1762,MW,dev-3
2021-11-30 10:59:46,2879,RPM,dev-1
2021-11-30 10:59:46,1605,MW,dev-1
2021-11-30 10:59:46,2974,RPM,dev-2
2021-11-30 10:59:46,1567,MW,dev-2
2021-11-30 10:59:46,2991,RPM,dev-3
2021-11-30 10:59:46,1637,MW,dev-3
2021-11-30 10:59:47,2920,RPM,dev-1
2021-11-30 10:59:47,1614,MW,dev-1
2021-11-30 10:59:47,3093,RPM,dev-2
2021-11-30 10:59:47,1573,MW,dev-2
2021-11-30 10:59:47,2926,RPM,dev-3
2021-11-30 10:59:47,1703,MW,dev-3
2021-11-30 10:59:48,2892,RPM,dev-1
2021-11-30 10:59:48,1403,MW,dev-1
2021-11-30 10:59:48,3145,RPM,dev-2
2021-11-30 10:59:48,1515,MW,dev-2
2021-11-30 10:59:48,2967,RPM,dev-3
2021-11-30 10:59:48,1561,MW,dev-3
2021-11-30 10:59:49,2951,RPM,dev-1
2021-11-30 10:59:49,1421,MW,dev-1
2021-11-30 10:59:49,3083,RPM,dev-2
2021-11-30 10:59:49,1453,MW,dev-2
2021-11-30 10:59:49,2943,RPM,dev-3
2021-11-30 10:59:49,1615,MW,dev-3
2021-11-30 10:59:50,2968,RPM,dev-1
2021-11-30 10:59:50,1586,MW,dev-1
2021-11-30 10:59:50,3170,RPM,dev-2
2021-11-30 10:59:50,1496,MW,dev-2
2021-11-30 10:59:50,3096,RPM,dev-3
2021-11-30 10:59:50,1686,MW,dev-3
2021-11-30 10:59:51,3046,RPM,dev-1
2021-11-30 10:59:51,1625,MW,dev-1
2021-11-30 10:59:51,2856,RPM,dev-2
2021-11-30 10:59:51,1420,MW,dev-2
2021-11-30 10:59:51,2966,RPM,dev-3
2021-11-30 10:59:51,1743,MW,dev-3
2021-11-30 10:59:52,2828,RPM,dev-1
2021-11-30 10:59:52,1363,MW,dev-1
2021-11-30 10:59:52,3188,RPM,dev-2
2021-11-30 10:59:52,1456,MW,dev-2
2021-11-30 10:59:52,2962,RPM,dev-3
2021-11-30 10:59:52,1546,MW,dev-3
2021-11-30 10:59:53,3235,RPM,dev-1
2021-11-30 10:59:53,1306,MW,dev-1
2021-11-30 10:59:53,2823,RPM,dev-2
2021-11-30 10:59:53,1435,MW,dev-2
2021-11-30 10:59:53,2920,RPM,dev-3
2021-11-30 10:59:53,1759,MW,dev-3
2021-11-30 10:59:54,3038,RPM,dev-1
2021-11-30 10:59:54,1458,MW,dev-1
2021-11-30 10:59:54,3083,RPM,dev-2
2021-11-30 10:59:54,1580,MW,dev-2
2021-11-30 10:59:54,3011,RPM,dev-3
2021-11-30 10:59:54,1708,MW,dev-3
2021-11-30 10:59:55,2793,RPM,dev-1
2021-11-30 10:59:55,1672,MW,dev-1
2021-11-30 10:59:55,3099,RPM,dev-2
2021-11-30 10:59:55,1454,MW,dev-2
2021-11-30 10:59:55,3044,RPM,dev-3
2021-11-30 10:59:55,1756,MW,dev-3
2021-11-30 10:59:56,3143,RPM,dev-1
2021-11-30 10:59:56,1541,MW,dev-1
2021-11-30 10:59:56,3117,RPM,dev-2
2021-11-30 10:59:56,1508,MW,dev-2
2021-11-30 10:59:56,2994,RPM,dev-3
2021-11-30 10:59:56,1769,MW,dev-3
2021-11-30 10:59:57,3225,RPM,dev-1
2021-11-30 10:59:57,1380,MW,dev-1
2021-11-30 10:59:57,2880,RPM,dev-2
2021-11-30 10:59:57,1497,MW,dev-2
2021-11-30 10:59:57,3074,RPM,dev-3
2021-11-30 10:59:57,1686,MW,dev-3
2021-11-30 10:59:58,3092,RPM,dev-1
2021-11-30 10:59:58,1571,MW,dev-1
2021-11-30 10:59:58,2906,RPM,dev-2
2021-11-30 10:59:58,1572,MW,dev-2
2021-11-30 10:59:58,3036,RPM,dev-3
2021-11-30 10:59:58,1652,MW,dev-3
2021-11-30 10:59:59,2708,RPM,dev-1
2021-11-30 10:59:59,1386,MW,dev-1
2021-11-30 10:59:59,2737,RPM,dev-2
2021-11-30 10:59:59,1525,MW,dev-2
2021-11-30 10:59:59,2962,RPM,dev-3
2021-11-30 10:59:59,1529,MW,dev-3
2021-11-30 11:00:00,3176,RPM,dev-1
2021-11-30 11:00:00,1402,MW,dev-1
2021-11-30 11:00:00,2977,RPM,dev-2
2021-11-30 11:00:00,1519,MW,dev-2
2021-11-30 11:00:00,3083,RPM,dev-3
2021-11-30 11:00:00,1615,MW,dev-3
2021-11-30 11:00:01,2745,RPM,dev-1
2021-11-30 11:00:01,1386,MW,dev-1
2021-11-30 11:00:01,2809,RPM,dev-2
2021-11-30 11:00:01,1467,MW,dev-2
2021-11-30 11:00:01,3002,RPM,dev-3
2021-11-30 11:00:01,1641,MW,dev-3
2021-11-30 11:00:02,3079,RPM,dev-1
2021-11-30 11:00:02,1344,MW,dev-1
2021-11-30 11:00:02,3153,RPM,dev-2
2021-11-30 11:00:02,1410,MW,dev-2
2021-11-30 11:00:02,3093,RPM,dev-3
2021-11-30 11:00:02,1634,MW,dev-3
2021-11-30 11:00:03,2724,RPM,dev-1
2021-11-30 11:00:03,1439,MW,dev-1
2021-11-30 11:00:03,2950,RPM,dev-2
2021-11-30 11:00:03,1450,MW,dev-2
2021-11-30 11:00:03,2970,RPM,dev-3
2021-11-30 11:00:03,1544,MW,dev-3
2021-11-30 11:00:04,3162,RPM,dev-1
2021-11-30 11:00:04,1384,MW,dev-1
2021-11-30 11:00:04,2790,RPM,dev-2
2021-11-30 11:00:04,1535,MW,dev-2
2021-11-30 11:00:04,2993,RPM,dev-3
2021-11-30 11:00:04,1692,MW,dev-3
2021-11-30 11:00:05,3191,RPM,dev-1
2021-11-30 11:00:05,1424,MW,dev-1
2021-11-30 11:00:05,2796,RPM,dev-2
2021-11-30 11:00:05,1549,MW,dev-2
2021-11-30 11:00:05,3074,RPM,dev-3
2021-11-30 11:00:05,1680,MW,dev-3
2021-11-30 11:00:06,3286,RPM,dev-1
2021-11-30 11:00:06,1381,MW,dev-1
2021-11-30 11:00:06,2967,RPM,dev-2
2021-11-30 11:00:06,1499,MW,dev-2
2021-11-30 11:00:06,3006,RPM,dev-3
2021-11-30 11:00:06,1557,MW,dev-3
2021-11-30 11:00:07,3094,RPM,dev-1
2021-11-30 11:00:07,1422,MW,dev-1
2021-11-30 11:00:07,2901,RPM,dev-2
2021-11-30 11:00:07,1486,MW,dev-2
2021-11-30 11:00:07,3028,RPM,dev-3
2021-11-30 11:00:07,1556,MW,dev-3
2021-11-30 11:00:08,2891,RPM,dev-1
2021-11-30 11:00:08,1316,MW,dev-1
